case_id,agent_type,persona_type,difficulty,v_i,judge_s_resolution,judge_s_completeness,judge_s_tone,s_answer_quality,s_grounding,grounding_order_id,grounding_status,grounding_amount,grounding_policy_claim,grounding_policy_condition,s_outcome,tool_f1,tool_arg_correctness,tool_result_usage,s_tool,used_tools,expected_tools,traj_flow_order,traj_no_loops,traj_no_redundancy,traj_identity_verified,s_trajectory,total_tokens,execution_seconds,s_efficiency,i_fatal,fatal_reasons,s_raw,s_agent,proxy_cost,net_value
OOS_030,Single-slot,VIP,hard,1,3,5,4,70.0,66.7,True,False,True,,,68.7,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,20194,37.85,100.0,0,,81.0,81.0,19.38,0.6162
OOS_031,Single-slot,VIP,medium,1,3,5,4,70.0,66.7,True,False,True,,,68.7,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19983,37.35,100.0,0,,81.0,81.0,19.34,0.6166
OOS_032,Single-slot,VIP,medium,1,3,3,5,60.0,50.0,True,False,,,,56.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,20038,37.98,100.0,0,,74.7,74.7,19.35,0.5535
OOS_033,Single-slot,VIP,medium,1,3,3,3,50.0,50.0,,False,True,,,50.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,20320,40.23,100.0,0,,71.7,71.7,19.41,0.5229
OOS_034,Single-slot,VIP,easy,1,3,5,3,65.0,66.7,True,False,True,,,65.7,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19917,37.88,100.0,0,,79.5,79.5,19.32,0.6018
OOS_035,Single-slot,VIP,easy,1,3,4,5,67.5,66.7,True,False,True,,,67.2,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,20047,38.16,100.0,0,,80.3,80.3,19.35,0.6095
OOS_036,Single-slot,VIP,hard,1,1,2,4,22.5,100.0,True,True,True,,,53.5,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,29963,56.05,93.8,0,,65.5,65.5,26.5,0.39
OOS_037,Single-slot,VIP,hard,1,1,1,3,10.0,100.0,True,True,True,,,46.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,24689,45.5,100.0,0,,63.0,63.0,25.36,0.3764
OOS_038,Single-slot,VIP,medium,1,1,2,2,12.5,100.0,True,True,True,,,47.5,0.0,1.0,1.0,50.0,apply_refund,get_policy,False,True,True,True,75.0,30708,58.96,100.0,0,,61.2,61.2,36.67,0.2453
OOS_039,Single-slot,VIP,medium,1,2,2,5,40.0,100.0,True,True,True,,,64.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,41376,75.89,82.1,0,,68.4,68.4,38.98,0.2942
OOS_040,Single-slot,VIP,easy,1,1,1,2,5.0,100.0,True,,True,,,43.0,0.0,1.0,1.0,50.0,apply_refund|query_order,get_policy,True,True,True,True,100.0,30088,55.26,100.0,0,,61.5,61.5,31.53,0.2997
OOS_041,Single-slot,VIP,easy,1,1,1,2,5.0,100.0,True,True,True,,,43.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19872,36.68,100.0,0,,61.5,61.5,19.31,0.4219
OOS_042,Single-slot,VIP,hard,1,1,2,4,22.5,100.0,True,True,,,,53.5,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,27911,51.25,100.0,0,,73.4,73.4,31.06,0.4234
OOS_043,Single-slot,VIP,hard,1,2,2,3,30.0,50.0,True,False,,,,38.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,35515,66.23,79.4,0,,64.9,64.9,42.71,0.2219
OOS_044,Single-slot,VIP,medium,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,19984,35.56,100.0,0,,96.7,96.7,29.34,0.6736
OOS_045,Single-slot,VIP,medium,1,3,5,5,75.0,100.0,True,True,,,,85.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,17679,31.65,100.0,0,,89.2,89.2,23.84,0.6536
OOS_046,Single-slot,VIP,easy,1,1,1,3,10.0,100.0,True,True,,,,46.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,40460,74.46,74.5,0,,64.6,64.6,43.78,0.2082
OOS_047,Single-slot,VIP,hard,1,1,1,2,5.0,100.0,True,,True,,,43.0,0.0,1.0,1.0,50.0,cancel_order|query_order,get_policy,True,True,True,True,100.0,35632,66.27,79.4,0,,57.4,57.4,37.73,0.1967
OOS_048,Single-slot,VIP,hard,1,3,2,2,37.5,100.0,,,True,,,62.5,0.0,1.0,0.0,25.0,query_order,get_policy,True,True,True,True,100.0,42677,81.22,64.8,0,,59.2,59.2,39.26,0.1994
OOS_049,Single-slot,VIP,medium,1,2,3,2,32.5,100.0,,,,,,59.5,0.0,1.0,0.0,25.0,query_order,get_policy,True,True,True,True,100.0,42485,82.19,75.8,0,,59.9,59.9,39.22,0.2068
OOS_050,Single-slot,VIP,easy,1,5,5,5,100.0,100.0,,,,,,100.0,0.0,1.0,0.0,25.0,query_order,get_policy,True,True,True,True,100.0,41316,76.4,72.6,0,,79.5,79.5,38.97,0.4053
